TAX=8,PREMIUM=0,MANDATE=3,295020
TAX=8,PREMIUM=0,MANDATE=4,259913
TAX=8,PREMIUM=0,MANDATE=5,281102
TAX=8,PREMIUM=1,MANDATE=0,8429086
TAX=8,PREMIUM=1,MANDATE=1,1309420
TAX=8,PREMIUM=1,MANDATE=2,429960
TAX=8,PREMIUM=1,MANDATE=3,288434
TAX=8,PREMIUM=1,MANDATE=4,275054
TAX=8,PREMIUM=1,MANDATE=5,268046
TAX=8,PREMIUM=2,MANDATE=0,8490427
TAX=8,PREMIUM=2,MANDATE=1,1320690
TAX=8,PREMIUM=2,MANDATE=2,432037
TAX=8,PREMIUM=2,MANDATE=3,271897
TAX=8,PREMIUM=2,MANDATE=4,262701
TAX=8,PREMIUM=2,MANDATE=5,222248
TAX=8,PREMIUM=3,MANDATE=0,8556533
TAX=8,PREMIUM=3,MANDATE=1,1327114
TAX=8,PREMIUM=3,MANDATE=2,427285
TAX=8,PREMIUM=3,MANDATE=3,254076
TAX=8,PREMIUM=3,MANDATE=4,233745
TAX=8,PREMIUM=3,MANDATE=5,201247
TAX=8,PREMIUM=4,MANDATE=0,8608069
TAX=8,PREMIUM=4,MANDATE=1,1331227
TAX=8,PREMIUM=4,MANDATE=2,417983
TAX=8,PREMIUM=4,MANDATE=3,242301
TAX=8,PREMIUM=4,MANDATE=4,200867
TAX=8,PREMIUM=4,MANDATE=5,199553
TAX=8,PREMIUM=5,MANDATE=0,8681766
TAX=8,PREMIUM=5,MANDATE=1,1331396
TAX=8,PREMIUM=5,MANDATE=2,405287
TAX=8,PREMIUM=5,MANDATE=3,233414
TAX=8,PREMIUM=5,MANDATE=4,167120
TAX=8,PREMIUM=5,MANDATE=5,181017
TAX=8,PREMIUM=6,MANDATE=0,8768057
TAX=8,PREMIUM=6,MANDATE=1,1329700
TAX=8,PREMIUM=6,MANDATE=2,393733
TAX=8,PREMIUM=6,MANDATE=3,221162
TAX=8,PREMIUM=6,MANDATE=4,143688
TAX=8,PREMIUM=6,MANDATE=5,143660
TAX=8,PREMIUM=7,MANDATE=0,8855797
TAX=8,PREMIUM=7,MANDATE=1,1326998
TAX=8,PREMIUM=7,MANDATE=2,379337
TAX=8,PREMIUM=7,MANDATE=3,208084
TAX=8,PREMIUM=7,MANDATE=4,131142
TAX=8,PREMIUM=7,MANDATE=5,98642
TAX=8,PREMIUM=8,MANDATE=0,8922227
TAX=8,PREMIUM=8,MANDATE=1,1322783
TAX=8,PREMIUM=8,MANDATE=2,363263
TAX=8,PREMIUM=8,MANDATE=3,193557
TAX=8,PREMIUM=8,MANDATE=4,118684
TAX=8,PREMIUM=8,MANDATE=5,79486
TAX=8,PREMIUM=9,MANDATE=0,8987677
TAX=8,PREMIUM=9,MANDATE=1,1317978
TAX=8,PREMIUM=9,MANDATE=2,346695
TAX=8,PREMIUM=9,MANDATE=3,175753
TAX=8,PREMIUM=9,MANDATE=4,103810
TAX=8,PREMIUM=9,MANDATE=5,68087
TAX=8,PREMIUM=10,MANDATE=0,9063448
TAX=8,PREMIUM=10,MANDATE=1,1313494
TAX=8,PREMIUM=10,MANDATE=2,331410
TAX=8,PREMIUM=10,MANDATE=3,158896
TAX=8,PREMIUM=10,MANDATE=4,85117
TAX=8,PREMIUM=10,MANDATE=5,47635
TAX=9,PREMIUM=0,MANDATE=0,8964229
TAX=9,PREMIUM=0,MANDATE=1,1136338
TAX=9,PREMIUM=0,MANDATE=2,372931
TAX=9,PREMIUM=0,MANDATE=3,208752
TAX=9,PREMIUM=0,MANDATE=4,148737
TAX=9,PREMIUM=0,MANDATE=5,169013
TAX=9,PREMIUM=1,MANDATE=0,8877832
TAX=9,PREMIUM=1,MANDATE=1,1225120
TAX=9,PREMIUM=1,MANDATE=2,360649
TAX=9,PREMIUM=1,MANDATE=3,213531
TAX=9,PREMIUM=1,MANDATE=4,150628
TAX=9,PREMIUM=1,MANDATE=5,172240
TAX=9,PREMIUM=2,MANDATE=0,8883466
TAX=9,PREMIUM=2,MANDATE=1,1236070
TAX=9,PREMIUM=2,MANDATE=2,363616
TAX=9,PREMIUM=2,MANDATE=3,215231
TAX=9,PREMIUM=2,MANDATE=4,147602
TAX=9,PREMIUM=2,MANDATE=5,154015
TAX=9,PREMIUM=3,MANDATE=0,8906302
TAX=9,PREMIUM=3,MANDATE=1,1242081
TAX=9,PREMIUM=3,MANDATE=2,364183
TAX=9,PREMIUM=3,MANDATE=3,212621
TAX=9,PREMIUM=3,MANDATE=4,144544
TAX=9,PREMIUM=3,MANDATE=5,130269
TAX=9,PREMIUM=4,MANDATE=0,8933457
TAX=9,PREMIUM=4,MANDATE=1,1244960
TAX=9,PREMIUM=4,MANDATE=2,363221
TAX=9,PREMIUM=4,MANDATE=3,209533
TAX=9,PREMIUM=4,MANDATE=4,139713
TAX=9,PREMIUM=4,MANDATE=5,109116
TAX=9,PREMIUM=5,MANDATE=0,8953656
TAX=9,PREMIUM=5,MANDATE=1,1251035
TAX=9,PREMIUM=5,MANDATE=2,359279
TAX=9,PREMIUM=5,MANDATE=3,203822
TAX=9,PREMIUM=5,MANDATE=4,134560
TAX=9,PREMIUM=5,MANDATE=5,97648
TAX=9,PREMIUM=6,MANDATE=0,8973629
TAX=9,PREMIUM=6,MANDATE=1,1256166
TAX=9,PREMIUM=6,MANDATE=2,354019
TAX=9,PREMIUM=6,MANDATE=3,198071
TAX=9,PREMIUM=6,MANDATE=4,127639
TAX=9,PREMIUM=6,MANDATE=5,90476
TAX=9,PREMIUM=7,MANDATE=0,8997442
TAX=9,PREMIUM=7,MANDATE=1,1258754
TAX=9,PREMIUM=7,MANDATE=2,349002
TAX=9,PREMIUM=7,MANDATE=3,190254
TAX=9,PREMIUM=7,MANDATE=4,121300
TAX=9,PREMIUM=7,MANDATE=5,83248
TAX=9,PREMIUM=8,MANDATE=0,9025264
TAX=9,PREMIUM=8,MANDATE=1,1259937
TAX=9,PREMIUM=8,MANDATE=2,342542
TAX=9,PREMIUM=8,MANDATE=3,182589
TAX=9,PREMIUM=8,MANDATE=4,112081
TAX=9,PREMIUM=8,MANDATE=5,77587
TAX=9,PREMIUM=9,MANDATE=0,9058657
TAX=9,PREMIUM=9,MANDATE=1,1261133
TAX=9,PREMIUM=9,MANDATE=2,336608
TAX=9,PREMIUM=9,MANDATE=3,174766
TAX=9,PREMIUM=9,MANDATE=4,102579
TAX=9,PREMIUM=9,MANDATE=5,66257
TAX=9,PREMIUM=10,MANDATE=0,9091630
TAX=9,PREMIUM=10,MANDATE=1,1262348
TAX=9,PREMIUM=10,MANDATE=2,331809
TAX=9,PREMIUM=10,MANDATE=3,166339
TAX=9,PREMIUM=10,MANDATE=4,92528
TAX=9,PREMIUM=10,MANDATE=5,55346
TAX=10,PREMIUM=0,MANDATE=0,9397449
TAX=10,PREMIUM=0,MANDATE=1,1066343
TAX=10,PREMIUM=0,MANDATE=2,294265
TAX=10,PREMIUM=0,MANDATE=3,137665
TAX=10,PREMIUM=0,MANDATE=4,69008
TAX=10,PREMIUM=0,MANDATE=5,35270
TAX=10,PREMIUM=1,MANDATE=0,9398863
TAX=10,PREMIUM=1,MANDATE=1,1065150
TAX=10,PREMIUM=1,MANDATE=2,293060
TAX=10,PREMIUM=1,MANDATE=3,137921
TAX=10,PREMIUM=1,MANDATE=4,69655
TAX=10,PREMIUM=1,MANDATE=5,35351
TAX=10,PREMIUM=2,MANDATE=0,9396458
TAX=10,PREMIUM=2,MANDATE=1,1067027
TAX=10,PREMIUM=2,MANDATE=2,293563
TAX=10,PREMIUM=2,MANDATE=3,138091
TAX=10,PREMIUM=2,MANDATE=4,69436
TAX=10,PREMIUM=2,MANDATE=5,35425
TAX=10,PREMIUM=3,MANDATE=0,9397856
TAX=10,PREMIUM=3,MANDATE=1,1065337
TAX=10,PREMIUM=3,MANDATE=2,294083
TAX=10,PREMIUM=3,MANDATE=3,137786
TAX=10,PREMIUM=3,MANDATE=4,69485
TAX=10,PREMIUM=3,MANDATE=5,35453
TAX=10,PREMIUM=4,MANDATE=0,9397777
TAX=10,PREMIUM=4,MANDATE=1,1065592
TAX=10,PREMIUM=4,MANDATE=2,293639
TAX=10,PREMIUM=4,MANDATE=3,137201
TAX=10,PREMIUM=4,MANDATE=4,70245
TAX=10,PREMIUM=4,MANDATE=5,35546
TAX=10,PREMIUM=5,MANDATE=0,9398398
TAX=10,PREMIUM=5,MANDATE=1,1066329
TAX=10,PREMIUM=5,MANDATE=2,293844
TAX=10,PREMIUM=5,MANDATE=3,136644
TAX=10,PREMIUM=5,MANDATE=4,69400
TAX=10,PREMIUM=5,MANDATE=5,35385
TAX=10,PREMIUM=6,MANDATE=0,9397686
TAX=10,PREMIUM=6,MANDATE=1,1066656
TAX=10,PREMIUM=6,MANDATE=2,293380
TAX=10,PREMIUM=6,MANDATE=3,137461
TAX=10,PREMIUM=6,MANDATE=4,69539
TAX=10,PREMIUM=6,MANDATE=5,35278
TAX=10,PREMIUM=7,MANDATE=0,9397337
TAX=10,PREMIUM=7,MANDATE=1,1067302
TAX=10,PREMIUM=7,MANDATE=2,294043
TAX=10,PREMIUM=7,MANDATE=3,136917
TAX=10,PREMIUM=7,MANDATE=4,69032
TAX=10,PREMIUM=7,MANDATE=5,35369
TAX=10,PREMIUM=8,MANDATE=0,9397683
TAX=10,PREMIUM=8,MANDATE=1,1065725
TAX=10,PREMIUM=8,MANDATE=2,294049
TAX=10,PREMIUM=8,MANDATE=3,137617
TAX=10,PREMIUM=8,MANDATE=4,69579
TAX=10,PREMIUM=8,MANDATE=5,35347
TAX=10,PREMIUM=9,MANDATE=0,9398846
TAX=10,PREMIUM=9,MANDATE=1,1065699
TAX=10,PREMIUM=9,MANDATE=2,292875
TAX=10,PREMIUM=9,MANDATE=3,137409
TAX=10,PREMIUM=9,MANDATE=4,69864
TAX=10,PREMIUM=9,MANDATE=5,35307
TAX=10,PREMIUM=10,MANDATE=0,9398039
TAX=10,PREMIUM=10,MANDATE=1,1066129
TAX=10,PREMIUM=10,MANDATE=2,293403
TAX=10,PREMIUM=10,MANDATE=3,137504
TAX=10,PREMIUM=10,MANDATE=4,69698
TAX=10,PREMIUM=10,MANDATE=5,35227
